Boot,X1,X2,-0.702740178276659,-0.587273382158722,-0.747648460619594,-0.773403686962368,-0.704072322136048,-0.63916535603232,-0.743284048000672,-0.654274892099719,-0.750613771286909,-0.645978281097111,-0.700126057986674,-0.717247754886424,-0.696707386619443,-0.738370382821364,-0.634433905630928,-0.702532823446777,-0.803216491874726,-0.783758795417978,-0.634719862647753,-0.73052353506244,-0.808305520205537,-0.720153195985209,-0.658629426386004,-0.671323171866464,-0.732063850351489,-0.729871844893304,-0.648158374951978,-0.645772673514597,-0.754164190661408,-0.717387911890043,-0.638032464102195,-0.713009706406709,-0.749129589166086,-0.699602038427602,-0.728727683127424,-0.717181177431168,-0.692495153032131,-0.673245693018789,-0.729840379870695,-0.713292674142195,-0.718735932294949,-0.670814500009004,-0.628248994537487,-0.685234996037369,-0.677514633048177,-0.751041529096781,-0.709317053551598,-0.743738443435872,-0.748758921657492,-0.769611256513074,-0.638920735916444,-0.768508625553728,-0.681350478454538,-0.737990480020649,-0.795107602725335,-0.699974186422058,-0.757851517479831,-0.722245232392718,-0.667891229965784,-0.699965184820582,-0.707918860346867,-0.589978451509895,-0.668133385358826,-0.686019775351052,-0.702921083910627,-0.767110129196484,-0.699383520118134,-0.747052467282987,-0.716874088215694,-0.664831370947889,-0.678980922308533,-0.725236202984501,-0.654957561496813,-0.606066971975967,-0.702102880880773,-0.721857405250963,-0.735213601325553,-0.672863703214575,-0.767846103058131,-0.648219184660916,-0.686726014322674,-0.728604786573104,-0.66926987976397,-0.770370770532836,-0.701493433215684,-0.699863754494001,-0.703599212447176,-0.864236442555337,-0.6796393887375,-0.570089754750398,-0.764883149939069,-0.718065693430657,-0.709144401080756,-0.726185760074909,-0.790386774160629,-0.748226226634813,-0.685963111679301,-0.694531658032021,-0.783414259391524,-0.708718749062097,-0.696023528705621,-0.618556515370716,-0.728586264234304,-0.657603246741552,-0.793437545022331,-0.712953181272509,-0.616289190762895,-0.728607619253443,-0.758701420321523,-0.722490049049332,-0.661652420284287,-0.764118265045775,-0.784589335142632,-0.709375543990444,-0.707704498793358,-0.640461983600062,-0.769692459126593,-0.712486644176861,-0.696931138173808,-0.660710640392906,-0.735459009111754,-0.552341672219921,-0.57160351534361,-0.674169848015559,-0.652080482124421,-0.715784734519915,-0.697849759283493,-0.7469877348126,-0.738546788418013,-0.69400310918771,-0.736914137533615,-0.701374089793076,-0.721324169392839,-0.726218849619682,-0.727528646286637,-0.831504382278785,-0.692219040930618,-0.764893029509929,-0.693158283357646,-0.706611595055562,-0.751685224646598,-0.758976975955333,-0.700516268459599,-0.669839745513475,-0.765366816918654,-0.811153799975987,-0.688274736026989,-0.673902081782601,-0.711267436556145,-0.669354112512532,-0.722573402729003,-0.794316449161394,-0.684283184778368,-0.693668059357441,-0.670762231172308,-0.585575526179928,-0.742270888112476,-0.757055804040465,-0.581551684813272,-0.669629834154657,-0.752339786882786,-0.611711452104796,-0.786214637718566,-0.727784081017643,-0.719296981920334,-0.664733568667003,-0.796787399306098,-0.795191066550596,-0.731264257413855,-0.734174555626925,-0.794369071917397,-0.813018916631147,-0.704199905161496,-0.63978555948443,-0.724718426550755,-0.757767106842737,-0.725665576132305,-0.720674482402588,-0.790561711425107,-0.642168573452262,-0.741588883219784,-0.645075698454815,-0.674005954667691,-0.70692967080462,-0.724806108483204,-0.696146758150396,-0.676264909089818,-0.729969204170944,-0.741993961330908,-0.733384556281214,-0.684921392425579,-0.754118042549104,-0.66820331820692,-0.570782011572907,-0.69048676550027,-0.707983357248783,-0.781095423329972,-0.805906159555177,-0.732614607031592,-0.707567788265245,-0.754946453440907,-0.674648386147945,-0.669063798112709,-0.717915160829421,-0.748587757160266,-0.793883002671309,-0.693730902454691,-0.773230407222436,-0.756610263089971,-0.722305258924445,-0.729962364720076,-0.681374814672533,-0.80839746899276,-0.649274875144065,-0.786057735597616,-0.550750830086041,-0.696087494147448,-0.805018609677032,-0.640314544690558,-0.643532857931763,-0.605191593077075,-0.725350844547954,-0.72942278140607,-0.666800722702089,-0.693794842544505,-0.697667438984862,-0.681837827454559,-0.652998133107625,-0.650399183624467,-0.810585593698594,-0.671304744525547,-0.749906963901994,-0.699549119552362,-0.619810301356705,-0.66696484855762,-0.710739931314393,-0.720594943698831,-0.752935526473766,-0.701205455767938,-0.707893773003741,-0.671074667899226,-0.624294667082863,-0.776828001848862,-0.647377330628024,-0.762491670218706,-0.687622683642781,-0.690075575218052,-0.650785264876807,-0.707009887200667,-0.702814475129499,-0.64763722806512,-0.663409129108939,-0.739039603306579,-0.654723674495939,-0.707984845664744,-0.667621226038458,-0.706597357695517,-0.733152441440252,-0.685630935087698,-0.715180983252296,-0.735987943777656,-0.721637230300047,-0.717768800907558,-0.637994273125109,-0.748338885387593,-0.803336354741309,-0.790554168267384,-0.707848034389184,-0.80397171295129,-0.762085131671359,-0.787293563937398,-0.757432043031409,-0.71077625022513,-0.694576845037279,-0.689676699040782,-0.723779393313603,-0.797499054491316,-0.744351605080554,-0.677488683708142,-0.757047157126393,-0.769312042261976,-0.681900028810141,-0.769394701613048,-0.689855368303504,-0.670750520736414,-0.63879634798581,-0.803045039203679,-0.788719204725544,-0.759074480986516,-0.713620293282592,-0.741387798230131,-0.694712389778927,-0.746608562030301,-0.812300377032252,-0.809926881100746,-0.724027396766893,-0.719484448820079,-0.72107430574732,-0.75513095259534,-0.790363919017065,-0.654967881371195,-0.776361049579484,-0.732691511262897,-0.707609569883438,-0.707791116446579,-0.741268316118184,-0.757370948379352,-0.575080140711482,-0.750433712519134,-0.798895491926286,-0.720391123489619,-0.735668751575687,-0.677496803779044,-0.71047671640716,-0.731029680146,-0.668189376249332,-0.723284710967045,-0.703050530031094,-0.735444527142205,-0.672521430115014,-0.822297727245441,-0.65723272327833,-0.820934406646377,-0.704129720903147,-0.704207007076703,-0.690720164238506,-0.763164213508776,-0.700856599175216,-0.7504502125003,-0.73172386057372,-0.811219497553801,-0.787004130246854,-0.765681183780052,-0.675909306471849,-0.733399768278114,-0.700818786467213,-0.697859004070654,-0.68724037745816,-0.713793496725553,-0.716426153144284,-0.647382986259102,-0.674029435067585,-0.782324196472523,-0.58377602900482,-0.694369908816414,-0.726428292653637,-0.812336013160976,-0.697305473688002,-0.743874476284229,-0.805695142378559,-0.67361761386828,-0.738314502863592,-0.732341605734251,-0.734603471872074,-0.693361426761992,-0.702876972214885,-0.759634084851977,-0.653748259136532,-0.774083746060333,-0.685285890925679,-0.803840589714807,-0.682345666412521,-0.746388905565228,-0.762314664745783,-0.768117507938509,-0.673879768300369,-0.770821453224886,-0.755900218482149,-0.749393684716052,-0.561677883374258,-0.796829780846593,-0.663445146108963,-0.718256255102531,-0.677721022082701,-0.778346028944794,-0.716755510733324,-0.65719569603228,-0.79742473812168,-0.747595894111291,-0.767882019503291,-0.780049339439739,-0.757619782317662,-0.694698738766861,-0.750043520280451,-0.717053844768593,-0.755424015752758,-0.732279966622043,-0.777264158872333,-0.744474192889988,-0.800117655533412,-0.754509601474287,-0.695986746539574,-0.797100579283849,-0.70603101045087,-0.70161474278168,-0.785096881077577,-0.650031213983865,-0.722732102018644,-0.720744297719088,-0.59528940055101,-0.720910689740034,-0.816155152853893,-0.69600144092219,-0.792781759896265,-0.742875838180825,-0.686251440645409,-0.746373853321166,-0.737371311942852,-0.77881561965363,-0.818046466950831,-0.722786777990528,-0.716709391190543,-0.79103456142352,-0.792790900087037,-0.723249602352871,-0.711550006003122,-0.706286990239979,-0.819597344442177,-0.741486634932259,-0.699173375114809,-0.738601641243599,-0.678725996890626,-0.628063350263559,-0.71962156775642,-0.768302126918759,-0.747625394766863,-0.687979109763784,-0.694914033234079,-0.744957741067998,-0.747091522493427,-0.69566470171563,-0.757563751620804,-0.650789077178891,-0.675413162365456,-0.675010657652194,-0.777232239321985,-0.746375724104811,-0.65120607057524,-0.735238152405534,-0.735853813737379,-0.75539533794776,-0.811297196710487,-0.675320699445942,-0.797331124277405,-0.718281958159498,-0.619677642044602,-0.680589739587711,-0.782366500192086,-0.708322074303592,-0.558098348452011,-0.586870130026053,-0.72536001776828,-0.715294160018728,-0.694320050904638,-0.713700891383295,-0.723152277652058,-0.717455248340197,-0.744907943787782,-0.798452497433835,-0.720998637348653,-0.65769205371561,-0.696780893042575,-0.80781768735254,-0.545544055137965,-0.73582504397313,-0.623084357310507,-0.611379585662058,-0.837123850236557,-0.773877129581828,-0.630478888795515,-0.731550956216911,-0.699390112132927,-0.817966775334258,-0.723860976048982,-0.656969587799093,-0.635696748128538,-0.805696308926299,-0.749240687163111,-0.716185959962784,-0.713628722382325,-0.698769286185988,-0.759941894317288,-0.767627781912467,-0.645395775434132,-0.703145167584182,-0.742082262828055,-0.588157254941981,-0.774549296704748,-0.695509415161501,-0.691469248359933,-0.732532174414138,-0.728586437727013,-0.711512605042017,-0.763376832298882,-0.649326482099551,-0.639294268785381,-0.703629891529453,-0.778566410261029,-0.653674612369364,-0.753913403745579,-0.688663729456536,-0.63605799537718,-0.70153465584322,-0.74832202677553,-0.729217948871892,-0.725738092665298,-0.739922320072517,-0.669476363723689,-0.751500672301191,-0.79014027863647,-0.731442188222159,-0.781018129427302,-0.719122166730695,-0.677829140901723,-0.754979051369164,-0.69267797871638,-0.716560203640555,-0.778036555718959,-0.674654532793872,-0.73851131908967,-0.718566360738789,-0.65725295766532,-0.761895042681682,-0.814058466894772,-0.659123377792718,-0.755312507503542,-0.676726569909125,-0.766366135635137,-0.779907924827284,-0.718940790145098,-0.680523955600646,-0.781615404931691,-0.593607991211588,-0.632582738520462,-0.799316930870763,-0.705017830769785,-0.631315768937552,-0.699636250135055,-0.691895817951535,-0.756730959713293,-0.717857914575881,-0.786377578889869,-0.744569459287456,-0.746709163920552,-0.803668535346866,-0.730460777486974,-0.807738481115993,-0.720734511096304,-0.647837699948981,-0.729798843847359,-0.642554877280176,-0.756785476289105,-0.641565740568389,-0.74502623458643,-0.724408267151699,-0.720934699487992,-0.716129342064983,-0.709565885516712,-0.698393641798929,-0.723283427981415,-0.735606242496999,-0.734795684982081,-0.583728984472068,-0.66914413332693,-0.711723285089115,-0.688255561291252,-0.632002593052779,-0.773187831640616,-0.694832834046743,-0.708701263619173,-0.704644085498712,-0.541078459617785,-0.707049119310336,-0.674661480841256,-0.705201097495812,-0.714630456706526,-0.653078622544546,-0.794613158495143,-0.69873999771891,-0.666114432519388,-0.77116894341344,-0.710452545455637,-0.744816740098683,-0.70462964630727,-0.722048468331102,-0.680055709303093,-0.736100272531905,-0.686254029426066,-0.758859969266231,-0.743521714337165,-0.719707293061117,-0.666518596777679,-0.77255156186223,-0.810161920714685,-0.686804413336055,-0.71557220561219,-0.719464674908288,-0.79390417414587,-0.654432469754736,-0.664787430129025,-0.80525819679513,-0.780138906397258,-0.701733535018848,-0.756681153504454,-0.677886837760769,-0.669184308168926,-0.666446546921525,-0.656916474083856,-0.759509629700783,-0.768455932671413,-0.594326258163657,-0.736810508368754,-0.717439850165682,-0.725591671569746,-0.671419052364287,-0.730563976348411,-0.706617845673639,-0.659719554360353,-0.710632320188261,-0.748272736549555,-0.646420446701361,-0.762405834508839,-0.75441355671743,-0.651069960082835,-0.754761947641088,-0.796553193788305,-0.781295585931169,-0.761428236974961,-0.724161114112492,-0.739346535485536,-0.647481884819268,-0.582460457996939,-0.628223598905057,-0.734687507503181,-0.750822309188255,-0.754032524327212,-0.726748269589804,-0.787880788739158,-0.728713025833138,-0.679440542649619,-0.68490749522769,-0.687626847926599,-0.634899957377581,-0.707962158138641,-0.798835394405091,-0.669713867263702,-0.696430179301403,-0.688709599961581,-0.690709149189046,-0.684046851454952,-0.687849266802322,-0.7268290926116,-0.721044985773114,-0.692444380410378,-0.711400976043124,-0.701880132545743,-0.736129036130837,-0.638657782579987,-0.677054130472629,-0.620694622855565,-0.678121867327767,-0.774001056574777,-0.599137931034483,-0.663600998943425,-0.613551629113308,-0.755351718673086,-0.718022592765993,-0.694617536529434,-0.552692871035129,-0.729429562836937,-0.68395589356351,-0.796225373080571,-0.670066699886532,-0.692065702896115,-0.791266653457975,-0.758982916551617,-0.720286940600894,-0.611867184545285,-0.646744546229485,-0.7568860478377,-0.703928689336415,-0.65802505447277,-0.760092687641448,-0.74150672678045,-0.747456009221404,-0.706780322357955,-0.69872683726207,-0.673425045616057,-0.64702280177227,-0.740304330862271,-0.790334974186577,-0.763794179792547,-0.729520791318544,-0.773571767304772,-0.674158922267848,-0.74777164876983,-0.732761880751292,-0.721667306953515,-0.744089997718841,-0.666982796912328,-0.720056905835249,-0.748900027011615,-0.69481899501711,-0.656081543467038,-0.720599093555842,-0.801412990630083,-0.71236651119235,-0.723551659962778,-0.698952612466613,-0.745298478345689,-0.647760763999352,-0.599017983625057,-0.673311364413952,-0.723872578737912,-0.686997238564053,-0.764756730798091,-0.699739467649566,-0.75440302539168,-0.753952195397261,-0.696264543784446,-0.656991229070738,-0.560091955126858,-0.739130956811987,-0.697994716618636,-0.773314444871302,-0.661206384268624,-0.706348539247589,-0.711338968398809,-0.68836033786177,-0.754427674315286,-0.68604169543007,-0.80601307817482,-0.726847655804517,-0.714232542503122,-0.715229005342458,-0.730506500834364,-0.753636150812469,-0.682728729822371,-0.758720668479533,-0.745280357282206,-0.733707103024773,-0.679848232885676,-0.655080920136388,-0.784908537500525,-0.716652460472766,-0.676726803350043,-0.793571784541301,-0.660973808852044,-0.829070193237005,-0.678397570184337,-0.74794264002353,-0.640557089686637,-0.68154556424742,-0.732148002305033,-0.736872433911979,-0.721027672729456,-0.839901551760362,-0.733918356812302,-0.696689918478587,-0.820066504207532,-0.555802352037172,-0.656880106129456,-0.703692586611597,-0.716503665279804,-0.68382511824446,-0.789366900169875,-0.778051240185368,-0.658106420784709,-0.780525724987844,-0.683505241291531,-0.653823988474006,-0.760149351389964,-0.733874356234769,-0.667044847437075,-0.70525772391397,-0.756187754759003,-0.675932374342595,-0.633155632399203,-0.729085004592085,-0.796381883005414,-0.772092018057823,-0.670926651819748,-0.644181649008014,-0.691841231530347,-0.799782672646171,-0.757542288437759,-0.748266359264396,-0.666288526754899,-0.630558873489673,-0.775874281186597,-0.695807995005373,-0.635510091368608,-0.708628277406533,-0.72340680977765,-0.720491822962945,-0.693851824282953,-0.784812633929375,-0.705759105726687,-0.642588290381256,-0.72078194983129,-0.681322968876617,-0.74299777897833,-0.576742064063776,-0.762061120482145,-0.74466194841134,-0.640827400746726,-0.705933200470622,-0.715136345356215,-0.634663289254908,-0.695469496530696,-0.727670558573701,-0.693384644017122,-0.726909800390215,-0.753037214885954,-0.724152008164735,-0.736247508824165,-0.770739789180493,-0.656143636658323,-0.697843885807582,-0.698660727685298,-0.741131835345392,-0.694424269344586,-0.600778079296847,-0.762222902522915,-0.833222284249638,-0.736453468128279,-0.715052311238363,-0.731901457487934,-0.67688132662496,-0.800184891706286,-0.725589296325864,-0.754406397080012,-0.722775843438588,-0.69176935219586,-0.695618764032802,-0.700994284067438,-0.677249312568293,-0.696327157899792,-0.690869912306501,-0.751880285959531,-0.716242661448141,-0.660393442229306,-0.674223462681192,-0.668215379074374,-0.704184002449524,-0.677087084924008,-0.820088605011346,-0.687484242751666,-0.675434594698425,-0.780801853663807,-0.685313006422183,-0.647300363793538,-0.655077597334374,-0.757540108877672,-0.786136189012678,-0.694006062970856,-0.694158323129007,-0.667905273584056,-0.810001801044606,-0.730712896487142,-0.773930166658662,-0.644240350561258,-0.727098652420541,-0.760981524388048,-0.692549659929285,-0.686310063463282,-0.689824485581887,-0.677602550171993,-0.644356939625677,-0.683787823310144,-0.576798405685747,-0.692366797128245,-0.754157011993805,-0.758646769991716,-0.74049952880304,-0.600777985880997,-0.763919153355304,-0.705923662839205,-0.684843610259119,-0.689443230654726,-0.643755027553997,-0.647131563308502,-0.750427678769726,-0.742768477223479,-0.673547790696976,-0.626086538923306,-0.734022499969984,-0.701098373446972,-0.774532226404221,-0.736558365151406,-0.788303946112422,-0.741751150967293,-0.697412499249565,-0.705178613233767,-0.717267996374615,-0.746095978001789,-0.784216623747697,-0.712781602847693,-0.674519949338824,-0.674853843291197,-0.767268492953351,-0.696829618245454,-0.65312762636571,-0.691078481985281,-0.656141741265753,-0.692978190790066,-0.678944461785963,-0.625327154416885,-0.67525185211868,-0.795482240510964,-0.616297568091633,-0.598326309596705,-0.622737777244215,-0.712150587331409,-0.671062979127021,-0.761506552446587,-0.783216867180559,-0.70810771872111,-0.677669576494038,-0.719478960321748,-0.702194583173262,-0.676602846970816,-0.779977786449734,-0.677651324161445,-0.737855684956177,-0.671493234400701,-0.653546710206434,-0.758311022534907,-0.666210440378428,-0.726463509060461,-0.72255508194753,-0.802464837348349,-0.823011399448937,-0.71149898563077,-0.748293725351309,-0.618778362025499,-0.756722197208465,-0.746714929736414,-0.650663305120355,-0.679834328761367,-0.678699624245189,-0.646072305355974,-0.735528558738086,-0.766998451138833,-0.744126862177833,-0.742594471900127,-0.695159208907296,-0.600163262366224,-0.771277649389237,-0.673658554156111,-0.685175402790117,-0.821835665280104,-0.741658962938062,-0.671557209749069,-0.72600716768419,-0.70025873920169,-0.658877775242853,-0.69101093240639,-0.685589257522915,-0.753282226451113,-0.729910446327819,-0.64348055752308,-0.67886042211924,-0.675322960188253,-0.77977090987681,-0.666066368918984,-0.720416163872029,-0.749108461510752,-0.724522933411769,-0.697615789094576,-0.727698910531528,-0.652725090036014,-0.662562655701294,-0.74265699004124,-0.729263827616218,-0.697671207382015,-0.721957749776382,-0.629215169507297,-0.77663188983468,-0.778307351537598,-0.796521853970693,-0.683478803741011,-0.688420370159146,-0.659339208106226,-0.777657735522904,-0.809230547602327,-0.730508372846768,-0.742730917909194,-0.699460900260545,-0.728304650311241,-0.694642374763634,-0.741684877884777,-0.788324848717703,-0.71936965330932,-0.668617810036682,-0.714474371364599,-0.747615474654101,-0.676426804965305,-0.669213914818261,-0.78578376625716
